geneset,go_id,gene
'De Novo' AMP Biosynthetic Process,GO:0044208,ATIC
'De Novo' AMP Biosynthetic Process,GO:0044208,PAICS
'De Novo' AMP Biosynthetic Process,GO:0044208,PFAS
'De Novo' AMP Biosynthetic Process,GO:0044208,ADSS1
'De Novo' AMP Biosynthetic Process,GO:0044208,ADSS2
'De Novo' AMP Biosynthetic Process,GO:0044208,GART
'De Novo' Post-Translational Protein Folding,GO:0051084,CCT4
'De Novo' Post-Translational Protein Folding,GO:0051084,SDF2L1
'De Novo' Post-Translational Protein Folding,GO:0051084,CCT3
'De Novo' Post-Translational Protein Folding,GO:0051084,HSPA9
'De Novo' Post-Translational Protein Folding,GO:0051084,CCT2
'De Novo' Post-Translational Protein Folding,GO:0051084,HSPA6
'De Novo' Post-Translational Protein Folding,GO:0051084,ST13
'De Novo' Post-Translational Protein Folding,GO:0051084,ENTPD5
'De Novo' Post-Translational Protein Folding,GO:0051084,HSPA1L
'De Novo' Post-Translational Protein Folding,GO:0051084,HSPA5
'De Novo' Post-Translational Protein Folding,GO:0051084,PTGES3
'De Novo' Post-Translational Protein Folding,GO:0051084,HSPA8
'De Novo' Post-Translational Protein Folding,GO:0051084,DNAJB13
'De Novo' Post-Translational Protein Folding,GO:0051084,HSPA2
'De Novo' Post-Translational Protein Folding,GO:0051084,TCP1
'De Novo' Post-Translational Protein Folding,GO:0051084,DNAJB14
'De Novo' Post-Translational Protein Folding,GO:0051084,HSPE1
'De Novo' Post-Translational Protein Folding,GO:0051084,DNAJC18
'De Novo' Post-Translational Protein Folding,GO:0051084,CCT6A
'De Novo' Post-Translational Protein Folding,GO:0051084,GAK
'De Novo' Post-Translational Protein Folding,GO:0051084,DNAJC7
'De Novo' Post-Translational Protein Folding,GO:0051084,DNAJB12
'De Novo' Post-Translational Protein Folding,GO:0051084,HSPA1A
'De Novo' Post-Translational Protein Folding,GO:0051084,HSPA1B
'De Novo' Post-Translational Protein Folding,GO:0051084,ERO1A
'De Novo' Post-Translational Protein Folding,GO:0051084,SELENOF
'De Novo' Post-Translational Protein Folding,GO:0051084,HSPA14
'De Novo' Post-Translational Protein Folding,GO:0051084,HSPA13
'De Novo' Post-Translational Protein Folding,GO:0051084,DNAJB1
'De Novo' Post-Translational Protein Folding,GO:0051084,DNAJB5
'De Novo' Post-Translational Protein Folding,GO:0051084,DNAJB4
'De Novo' Post-Translational Protein Folding,GO:0051084,SDF2
'De Novo' Post-Translational Protein Folding,GO:0051084,CCT8
'De Novo' Post-Translational Protein Folding,GO:0051084,CCT7
'De Novo' Post-Translational Protein Folding,GO:0051084,UGGT1
'De Novo' Post-Translational Protein Folding,GO:0051084,CCT5
2-Oxoglutarate Metabolic Process,GO:0006103,IDH1
2-Oxoglutarate Metabolic Process,GO:0006103,PHYH
2-Oxoglutarate Metabolic Process,GO:0006103,GOT2
2-Oxoglutarate Metabolic Process,GO:0006103,IDH2
2-Oxoglutarate Metabolic Process,GO:0006103,ADHFE1
2-Oxoglutarate Metabolic Process,GO:0006103,GPT2
2-Oxoglutarate Metabolic Process,GO:0006103,DLST
2-Oxoglutarate Metabolic Process,GO:0006103,KGD4
2-Oxoglutarate Metabolic Process,GO:0006103,LDHD
2-Oxoglutarate Metabolic Process,GO:0006103,ATAT1
2-Oxoglutarate Metabolic Process,GO:0006103,OGDHL
2-Oxoglutarate Metabolic Process,GO:0006103,GOLT1A
2-Oxoglutarate Metabolic Process,GO:0006103,L2HGDH
2-Oxoglutarate Metabolic Process,GO:0006103,D2HGDH
2-Oxoglutarate Metabolic Process,GO:0006103,OGDH
3'-UTR-mediated mRNA Destabilization,GO:0061158,UPF1
3'-UTR-mediated mRNA Destabilization,GO:0061158,TRIM71
3'-UTR-mediated mRNA Destabilization,GO:0061158,RC3H1
3'-UTR-mediated mRNA Destabilization,GO:0061158,ZFP36L1
3'-UTR-mediated mRNA Destabilization,GO:0061158,PUM2
3'-UTR-mediated mRNA Destabilization,GO:0061158,PUM1
3'-UTR-mediated mRNA Destabilization,GO:0061158,ZFP36L2
3'-UTR-mediated mRNA Destabilization,GO:0061158,MOV10
3'-UTR-mediated mRNA Destabilization,GO:0061158,KHSRP
3'-UTR-mediated mRNA Destabilization,GO:0061158,ZC3H12D
3'-UTR-mediated mRNA Destabilization,GO:0061158,ZFP36
3'-UTR-mediated mRNA Destabilization,GO:0061158,ZC3H12A
3'-UTR-mediated mRNA Destabilization,GO:0061158,DHX36
3'-UTR-mediated mRNA Destabilization,GO:0061158,DND1
3'-UTR-mediated mRNA Destabilization,GO:0061158,PLEKHN1
3'-UTR-mediated mRNA Destabilization,GO:0061158,RBM24
3'-UTR-mediated mRNA Destabilization,GO:0061158,TARDBP
3'-UTR-mediated mRNA Stabilization,GO:0070935,RBM38
3'-UTR-mediated mRNA Stabilization,GO:0070935,DAZ4
3'-UTR-mediated mRNA Stabilization,GO:0070935,TIRAP
3'-UTR-mediated mRNA Stabilization,GO:0070935,DAZ3
3'-UTR-mediated mRNA Stabilization,GO:0070935,YBX3
3'-UTR-mediated mRNA Stabilization,GO:0070935,DAZ2
3'-UTR-mediated mRNA Stabilization,GO:0070935,DAZ1
3'-UTR-mediated mRNA Stabilization,GO:0070935,ELAVL1
3'-UTR-mediated mRNA Stabilization,GO:0070935,ELAVL4
3'-UTR-mediated mRNA Stabilization,GO:0070935,MAPK14
3'-UTR-mediated mRNA Stabilization,GO:0070935,DAZL
3'-UTR-mediated mRNA Stabilization,GO:0070935,MYD88
3'-UTR-mediated mRNA Stabilization,GO:0070935,BOLL
3'-UTR-mediated mRNA Stabilization,GO:0070935,ZFP36
3'-UTR-mediated mRNA Stabilization,GO:0070935,NICOL1
3'-UTR-mediated mRNA Stabilization,GO:0070935,MAPKAPK2
3'-UTR-mediated mRNA Stabilization,GO:0070935,HNRNPC
3'-UTR-mediated mRNA Stabilization,GO:0070935,RBM47
3'-UTR-mediated mRNA Stabilization,GO:0070935,TARDBP
3'-UTR-mediated mRNA Stabilization,GO:0070935,HNRNPA0
3'-Phosphoadenosine 5'-Phosphosulfate Metabolic Process,GO:0050427,PAPSS1
3'-Phosphoadenosine 5'-Phosphosulfate Metabolic Process,GO:0050427,PAPSS2
3'-Phosphoadenosine 5'-Phosphosulfate Metabolic Process,GO:0050427,SULT1A2
3'-Phosphoadenosine 5'-Phosphosulfate Metabolic Process,GO:0050427,SULT1C4
3'-Phosphoadenosine 5'-Phosphosulfate Metabolic Process,GO:0050427,SULT2A1
3'-Phosphoadenosine 5'-Phosphosulfate Metabolic Process,GO:0050427,SULT1A1
3'-Phosphoadenosine 5'-Phosphosulfate Metabolic Process,GO:0050427,SULT1C3
3'-Phosphoadenosine 5'-Phosphosulfate Metabolic Process,GO:0050427,SULT2B1
3'-Phosphoadenosine 5'-Phosphosulfate Metabolic Process,GO:0050427,TPST2
3'-Phosphoadenosine 5'-Phosphosulfate Metabolic Process,GO:0050427,SULT1B1
3'-Phosphoadenosine 5'-Phosphosulfate Metabolic Process,GO:0050427,SULT1E1
3'-Phosphoadenosine 5'-Phosphosulfate Metabolic Process,GO:0050427,ENPP1
3'-Phosphoadenosine 5'-Phosphosulfate Metabolic Process,GO:0050427,TPST1
3'-Phosphoadenosine 5'-Phosphosulfate Metabolic Process,GO:0050427,BPNT1
3'-Phosphoadenosine 5'-Phosphosulfate Metabolic Process,GO:0050427,SULT1A3
4-Hydroxyproline Metabolic Process,GO:0019471,EGLN2
4-Hydroxyproline Metabolic Process,GO:0019471,GOT2
4-Hydroxyproline Metabolic Process,GO:0019471,HOGA1
4-Hydroxyproline Metabolic Process,GO:0019471,P4HB
4-Hydroxyproline Metabolic Process,GO:0019471,PRODH
5S Class rRNA Transcription by RNA Polymerase III,GO:0042791,GTF3C2
5S Class rRNA Transcription by RNA Polymerase III,GO:0042791,GTF3C3
5S Class rRNA Transcription by RNA Polymerase III,GO:0042791,GTF3C4
5S Class rRNA Transcription by RNA Polymerase III,GO:0042791,GTF3C5
5S Class rRNA Transcription by RNA Polymerase III,GO:0042791,GTF3C6
7-Methylguanosine RNA Capping,GO:0009452,RNGTT
7-Methylguanosine RNA Capping,GO:0009452,RNMT
7-Methylguanosine RNA Capping,GO:0009452,NCBP1
7-Methylguanosine RNA Capping,GO:0009452,CMTR2
7-Methylguanosine RNA Capping,GO:0009452,RAMAC
7-Methylguanosine Cap Hypermethylation,GO:0036261,SNRPD3
7-Methylguanosine Cap Hypermethylation,GO:0036261,SNRPD2
7-Methylguanosine Cap Hypermethylation,GO:0036261,SNRPF
7-Methylguanosine Cap Hypermethylation,GO:0036261,SNRPG
7-Methylguanosine Cap Hypermethylation,GO:0036261,SNRPE
7-Methylguanosine Cap Hypermethylation,GO:0036261,SNRPB
7-Methylguanosine mRNA Capping,GO:0006370,RNGTT
7-Methylguanosine mRNA Capping,GO:0006370,RNMT
7-Methylguanosine mRNA Capping,GO:0006370,NCBP1
7-Methylguanosine mRNA Capping,GO:0006370,CMTR2
7-Methylguanosine mRNA Capping,GO:0006370,RAMAC
ADP Catabolic Process,GO:0046032,MAP4K2
ADP Catabolic Process,GO:0046032,TPI1
ADP Catabolic Process,GO:0046032,PKLR
ADP Catabolic Process,GO:0046032,PGAM2
ADP Catabolic Process,GO:0046032,PKM
ADP Catabolic Process,GO:0046032,GNPDA1
ADP Catabolic Process,GO:0046032,PFKM
ADP Catabolic Process,GO:0046032,PFKL
ADP Catabolic Process,GO:0046032,HOOK3
ADP Catabolic Process,GO:0046032,HOOK2
ADP Catabolic Process,GO:0046032,HKDC1
ADP Catabolic Process,GO:0046032,PGAM4
ADP Catabolic Process,GO:0046032,GAPDHS
ADP Catabolic Process,GO:0046032,ALDOC
ADP Catabolic Process,GO:0046032,GAPDH
ADP Catabolic Process,GO:0046032,PFKFB1
ADP Catabolic Process,GO:0046032,PFKFB2
ADP Catabolic Process,GO:0046032,UCP2
ADP Catabolic Process,GO:0046032,ENO1
ADP Catabolic Process,GO:0046032,ENO2
ADP Catabolic Process,GO:0046032,ENO3
ADP Catabolic Process,GO:0046032,LOC112694756
ADP Catabolic Process,GO:0046032,ENO4
ADP Catabolic Process,GO:0046032,LDHA
ADP Catabolic Process,GO:0046032,PGK2
ADP Catabolic Process,GO:0046032,PGK1
ADP Catabolic Process,GO:0046032,TAC4
ADP Catabolic Process,GO:0046032,PGM1
ADP Transport,GO:0015866,SLC25A4
ADP Transport,GO:0015866,SLC25A42
ADP Transport,GO:0015866,SLC25A41
ADP Transport,GO:0015866,SLC25A24
ADP Transport,GO:0015866,SLC25A23
ADP Transport,GO:0015866,SLC25A5
ADP Transport,GO:0015866,SLC25A25
AMP Biosynthetic Process,GO:0006167,ATIC
AMP Biosynthetic Process,GO:0006167,PAICS
AMP Biosynthetic Process,GO:0006167,PFAS
AMP Biosynthetic Process,GO:0006167,NUDT2
AMP Biosynthetic Process,GO:0006167,ADSS1
AMP Biosynthetic Process,GO:0006167,ADSS2
AMP Biosynthetic Process,GO:0006167,GART
AMP Biosynthetic Process,GO:0006167,APRT
AMP Metabolic Process,GO:0046033,NT5C1A
AMP Metabolic Process,GO:0046033,NT5E
AMP Metabolic Process,GO:0046033,AK3
AMP Metabolic Process,GO:0046033,AMPD1
AMP Metabolic Process,GO:0046033,NUDT2
AMP Metabolic Process,GO:0046033,ADSS1
AMP Metabolic Process,GO:0046033,AK4
AMP Metabolic Process,GO:0046033,AMPD2
AMP Metabolic Process,GO:0046033,ADSS2
AMP Metabolic Process,GO:0046033,AMPD3
AMP Metabolic Process,GO:0046033,XDH
ATF6-mediated Unfolded Protein Response,GO:0036500,MBTPS1
ATF6-mediated Unfolded Protein Response,GO:0036500,MBTPS2
ATF6-mediated Unfolded Protein Response,GO:0036500,XBP1
ATF6-mediated Unfolded Protein Response,GO:0036500,ATF6B
ATF6-mediated Unfolded Protein Response,GO:0036500,MANF
ATF6-mediated Unfolded Protein Response,GO:0036500,DDIT3
ATF6-mediated Unfolded Protein Response,GO:0036500,CREBZF
ATP Biosynthetic Process,GO:0006754,ATP5ME
ATP Biosynthetic Process,GO:0006754,TGFB1
ATP Biosynthetic Process,GO:0006754,ATP5PF
ATP Biosynthetic Process,GO:0006754,VPS9D1
ATP Biosynthetic Process,GO:0006754,ATP5PD
ATP Biosynthetic Process,GO:0006754,ATP5PB
ATP Biosynthetic Process,GO:0006754,ATP5MC3
ATP Biosynthetic Process,GO:0006754,NUDT2
ATP Biosynthetic Process,GO:0006754,PRKAG2
ATP Biosynthetic Process,GO:0006754,ATP5F1D
ATP Biosynthetic Process,GO:0006754,LOC112694756
ATP Biosynthetic Process,GO:0006754,ATP5F1E
ATP Biosynthetic Process,GO:0006754,ATP5MC1
ATP Biosynthetic Process,GO:0006754,ATP5MC2
ATP Biosynthetic Process,GO:0006754,ATP5F1B
ATP Biosynthetic Process,GO:0006754,ATP5F1C
ATP Biosynthetic Process,GO:0006754,ATP5MGL
ATP Biosynthetic Process,GO:0006754,ATP5PO
ATP Biosynthetic Process,GO:0006754,ATP5MK
ATP Biosynthetic Process,GO:0006754,ATP5MJ
ATP Biosynthetic Process,GO:0006754,SLC25A13
ATP Biosynthetic Process,GO:0006754,ATP5MG
ATP Biosynthetic Process,GO:0006754,COX11
ATP Biosynthetic Process,GO:0006754,ATP5MF
ATP Export,GO:1904669,CR1
ATP Export,GO:1904669,CALHM1
ATP Export,GO:1904669,CALHM2
ATP Export,GO:1904669,SLC17A9
ATP Export,GO:1904669,CD47
ATP Metabolic Process,GO:0046034,TGFB1
ATP Metabolic Process,GO:0046034,TPI1
ATP Metabolic Process,GO:0046034,BAD
ATP Metabolic Process,GO:0046034,HSPA8
ATP Metabolic Process,GO:0046034,CTNS
ATP Metabolic Process,GO:0046034,ATP1B1
ATP Metabolic Process,GO:0046034,GNPDA1
ATP Metabolic Process,GO:0046034,MYH3
ATP Metabolic Process,GO:0046034,MYH4
ATP Metabolic Process,GO:0046034,HOOK3
ATP Metabolic Process,GO:0046034,HOOK2
ATP Metabolic Process,GO:0046034,HSPA1A
ATP Metabolic Process,GO:0046034,GAPDHS
ATP Metabolic Process,GO:0046034,ALDOC
ATP Metabolic Process,GO:0046034,ALDOB
ATP Metabolic Process,GO:0046034,MYH6
ATP Metabolic Process,GO:0046034,MYH7
ATP Metabolic Process,GO:0046034,HSPA1B
ATP Metabolic Process,GO:0046034,MYH8
ATP Metabolic Process,GO:0046034,PARG
ATP Metabolic Process,GO:0046034,UCP2
ATP Metabolic Process,GO:0046034,ATP1A2
ATP Metabolic Process,GO:0046034,LOC112694756
ATP Metabolic Process,GO:0046034,NT5E
ATP Metabolic Process,GO:0046034,LDHA
ATP Metabolic Process,GO:0046034,PGK2
ATP Metabolic Process,GO:0046034,PGK1
ATP Metabolic Process,GO:0046034,TAC4
ATP Metabolic Process,GO:0046034,NADK
ATP Metabolic Process,GO:0046034,MAP4K2
ATP Metabolic Process,GO:0046034,PKLR
ATP Metabolic Process,GO:0046034,PGAM2
ATP Metabolic Process,GO:0046034,PARP1
ATP Metabolic Process,GO:0046034,CLPX
ATP Metabolic Process,GO:0046034,PKM
ATP Metabolic Process,GO:0046034,PFKM
ATP Metabolic Process,GO:0046034,PFKL
ATP Metabolic Process,GO:0046034,NMNAT1
ATP Metabolic Process,GO:0046034,HKDC1
ATP Metabolic Process,GO:0046034,PGAM4
ATP Metabolic Process,GO:0046034,ATP5PO
ATP Metabolic Process,GO:0046034,SLC25A13
ATP Metabolic Process,GO:0046034,GAPDH
ATP Metabolic Process,GO:0046034,PFKFB1
ATP Metabolic Process,GO:0046034,PFKFB2
ATP Metabolic Process,GO:0046034,NUDT2
ATP Metabolic Process,GO:0046034,PRKAG2
ATP Metabolic Process,GO:0046034,AK4
ATP Metabolic Process,GO:0046034,OLA1
ATP Metabolic Process,GO:0046034,ENO1
ATP Metabolic Process,GO:0046034,ENO2
ATP Metabolic Process,GO:0046034,ENO3
ATP Metabolic Process,GO:0046034,ENO4
ATP Metabolic Process,GO:0046034,NUDT5
ATP Metabolic Process,GO:0046034,ATP5F1A
ATP Metabolic Process,GO:0046034,ATP5F1B
ATP Metabolic Process,GO:0046034,ATP5F1C
ATP Metabolic Process,GO:0046034,ENPP1
ATP Metabolic Process,GO:0046034,FIGNL1
ATP Metabolic Process,GO:0046034,ENPP3
ATP Metabolic Process,GO:0046034,COX11
ATP Metabolic Process,GO:0046034,PGM1
ATP Synthesis Coupled Electron Transport,GO:0042773,NDUFA12
ATP Synthesis Coupled Electron Transport,GO:0042773,NDUFB6
ATP Synthesis Coupled Electron Transport,GO:0042773,NDUFS2
ATP Synthesis Coupled Electron Transport,GO:0042773,NDUFV3
ATP Synthesis Coupled Electron Transport,GO:0042773,NDUFV1
ATP Transport,GO:0015867,CR1
ATP Transport,GO:0015867,SLC25A4
ATP Transport,GO:0015867,SLC25A17
ATP Transport,GO:0015867,CALHM1
ATP Transport,GO:0015867,CALHM2
ATP Transport,GO:0015867,CALHM3
ATP Transport,GO:0015867,PANX1
ATP Transport,GO:0015867,ANKH
ATP Transport,GO:0015867,SLC25A42
ATP Transport,GO:0015867,SLC25A41
ATP Transport,GO:0015867,SLC17A9
ATP Transport,GO:0015867,CD47
ATP Transport,GO:0015867,SLC25A24
ATP Transport,GO:0015867,SLC25A23
ATP Transport,GO:0015867,SLC25A5
ATP Transport,GO:0015867,SLC25A25
AV Node Cell Action Potential,GO:0086016,CACNB2
AV Node Cell Action Potential,GO:0086016,SCN10A
AV Node Cell Action Potential,GO:0086016,SCN5A
AV Node Cell Action Potential,GO:0086016,SCN4B
AV Node Cell Action Potential,GO:0086016,CACNA1G
AV Node Cell Action Potential,GO:0086016,TRPM4
AV Node Cell to Bundle of His Cell Communication,GO:0086067,CXADR
AV Node Cell to Bundle of His Cell Communication,GO:0086067,GJD3
AV Node Cell to Bundle of His Cell Communication,GO:0086067,GJC3
AV Node Cell to Bundle of His Cell Communication,GO:0086067,GJA5
AV Node Cell to Bundle of His Cell Communication,GO:0086067,SCN5A
Arp2/3 Complex-Mediated Actin Nucleation,GO:0034314,ARPC1A
Arp2/3 Complex-Mediated Actin Nucleation,GO:0034314,ACTR3
Arp2/3 Complex-Mediated Actin Nucleation,GO:0034314,WHAMM
Arp2/3 Complex-Mediated Actin Nucleation,GO:0034314,WIPF3
Arp2/3 Complex-Mediated Actin Nucleation,GO:0034314,ARPC1B
Arp2/3 Complex-Mediated Actin Nucleation,GO:0034314,ARPC5L
Arp2/3 Complex-Mediated Actin Nucleation,GO:0034314,ARPC5
Arp2/3 Complex-Mediated Actin Nucleation,GO:0034314,ARPC4-TTLL3
Arp2/3 Complex-Mediated Actin Nucleation,GO:0034314,IQGAP2
Arp2/3 Complex-Mediated Actin Nucleation,GO:0034314,MAGEL2
Arp2/3 Complex-Mediated Actin Nucleation,GO:0034314,ARPC3
Arp2/3 Complex-Mediated Actin Nucleation,GO:0034314,JMY
Arp2/3 Complex-Mediated Actin Nucleation,GO:0034314,ARPC2
Arp2/3 Complex-Mediated Actin Nucleation,GO:0034314,TRIM27
Arp2/3 Complex-Mediated Actin Nucleation,GO:0034314,WASHC1
B Cell Activation,GO:0042113,IL11
B Cell Activation,GO:0042113,CHRNB2
B Cell Activation,GO:0042113,PTPN2
B Cell Activation,GO:0042113,FCRL1
B Cell Activation,GO:0042113,IL10
B Cell Activation,GO:0042113,ITGA4
B Cell Activation,GO:0042113,CD70
B Cell Activation,GO:0042113,FCRL5
B Cell Activation,GO:0042113,NFAM1
B Cell Activation,GO:0042113,PAX5
B Cell Activation,GO:0042113,MSH2
B Cell Activation,GO:0042113,VCAM1
B Cell Activation,GO:0042113,LAX1
B Cell Activation,GO:0042113,IFNE
B Cell Activation,GO:0042113,IL4
B Cell Activation,GO:0042113,PTPRC
B Cell Activation,GO:0042113,SLC7A8
B Cell Activation,GO:0042113,CLCF1
B Cell Activation,GO:0042113,BCL2
B Cell Activation,GO:0042113,IFNK
B Cell Activation,GO:0042113,RABL3
B Cell Activation,GO:0042113,MS4A1
B Cell Activation,GO:0042113,CD22
B Cell Activation,GO:0042113,TOP2B
B Cell Activation,GO:0042113,CD86
B Cell Activation,GO:0042113,CHRNA4
B Cell Activation,GO:0042113,CD40
B Cell Activation,GO:0042113,GPS2
B Cell Activation,GO:0042113,AKAP17A
B Cell Activation,GO:0042113,AQP8
B Cell Activation,GO:0042113,PIK3R3
B Cell Activation,GO:0042113,PIK3R2
B Cell Activation,GO:0042113,PTPRJ
B Cell Activation,GO:0042113,DCAF1
B Cell Activation,GO:0042113,CASP8
B Cell Activation,GO:0042113,FLT3LG
B Cell Activation,GO:0042113,SLC39A7
B Cell Activation,GO:0042113,BLNK
B Cell Activation,GO:0042113,DNAJB9
B Cell Activation,GO:0042113,NHEJ1
B Cell Activation,GO:0042113,FNIP1
B Cell Activation,GO:0042113,PCYT1A
B Cell Activation,GO:0042113,AICDA
B Cell Activation,GO:0042113,TPD52
B Cell Activation,GO:0042113,IFNA14
B Cell Activation,GO:0042113,ZBTB7A
B Cell Activation,GO:0042113,CR2
B Cell Activation,GO:0042113,MEF2C
B Cell Activation,GO:0042113,TCF7L1
B Cell Activation,GO:0042113,IFNA16
B Cell Activation,GO:0042113,IFNA17
B Cell Activation,GO:0042113,PRKCB
B Cell Activation,GO:0042113,CTPS1
B Cell Activation,GO:0042113,IFNW1
B Cell Activation,GO:0042113,ZAP70
B Cell Activation,GO:0042113,KLF6
B Cell Activation,GO:0042113,BANK1
B Cell Activation,GO:0042113,KIT
B Cell Activation,GO:0042113,PIK3R1
B Cell Activation,GO:0042113,GPR183
B Cell Activation,GO:0042113,BTK
B Cell Activation,GO:0042113,CD40LG
B Cell Activation,GO:0042113,SLC25A5
B Cell Activation,GO:0042113,IFNA10
B Cell Activation,GO:0042113,HDAC5
B Cell Activation,GO:0042113,IFNA6
B Cell Activation,GO:0042113,IFNA5
B Cell Activation,GO:0042113,ITGB1
B Cell Activation,GO:0042113,IFNA8
B Cell Activation,GO:0042113,PHB2
B Cell Activation,GO:0042113,HDAC4
B Cell Activation,GO:0042113,IFNA7
B Cell Activation,GO:0042113,PHB1
B Cell Activation,GO:0042113,FLT3
B Cell Activation,GO:0042113,IFNA2
B Cell Activation,GO:0042113,IFNA1
B Cell Activation,GO:0042113,CEBPG
B Cell Activation,GO:0042113,CLSTN1
B Cell Activation,GO:0042113,IFNA4
B Cell Activation,GO:0042113,HDAC9
B Cell Activation,GO:0042113,HSPD1
B Cell Activation,GO:0042113,C3
B Cell Activation,GO:0042113,MALT1
B Cell Activation,GO:0042113,CD79B
B Cell Activation,GO:0042113,CD79A
B Cell Activation,GO:0042113,LYL1
B Cell Activation,GO:0042113,RASGRP1
B Cell Activation,GO:0042113,ADGRG3
B Cell Activation,GO:0042113,HHEX
B Cell Activation,GO:0042113,IFNB1
B Cell Activation,GO:0042113,PLCG2
B Cell Activation,GO:0042113,JAK3
B Cell Activation,GO:0042113,EPHB2
B Cell Activation,GO:0042113,IFNA21
B Cell Activation,GO:0042113,RAG1
B Cell Activation,GO:0042113,RAG2
B Cell Activation Involved in Immune Response,GO:0002312,PCYT1A
B Cell Activation Involved in Immune Response,GO:0002312,IFNA14
B Cell Activation Involved in Immune Response,GO:0002312,IFNA16
B Cell Activation Involved in Immune Response,GO:0002312,IFNA17
B Cell Activation Involved in Immune Response,GO:0002312,CD180
B Cell Activation Involved in Immune Response,GO:0002312,LIG4
B Cell Activation Involved in Immune Response,GO:0002312,MSH2
B Cell Activation Involved in Immune Response,GO:0002312,IFNW1
B Cell Activation Involved in Immune Response,GO:0002312,IFNE
B Cell Activation Involved in Immune Response,GO:0002312,RNF168
B Cell Activation Involved in Immune Response,GO:0002312,FCGR2B
B Cell Activation Involved in Immune Response,GO:0002312,GPR183
B Cell Activation Involved in Immune Response,GO:0002312,MSH6
B Cell Activation Involved in Immune Response,GO:0002312,IFNK
B Cell Activation Involved in Immune Response,GO:0002312,CD40LG
B Cell Activation Involved in Immune Response,GO:0002312,GAPT
B Cell Activation Involved in Immune Response,GO:0002312,IFNA10
B Cell Activation Involved in Immune Response,GO:0002312,SANBR
B Cell Activation Involved in Immune Response,GO:0002312,IFNA6
B Cell Activation Involved in Immune Response,GO:0002312,IFNA5
B Cell Activation Involved in Immune Response,GO:0002312,IFNA8
B Cell Activation Involved in Immune Response,GO:0002312,C17ORF99
B Cell Activation Involved in Immune Response,GO:0002312,IFNA7
B Cell Activation Involved in Immune Response,GO:0002312,IFNA2
B Cell Activation Involved in Immune Response,GO:0002312,IFNA1
B Cell Activation Involved in Immune Response,GO:0002312,IFNA4
B Cell Activation Involved in Immune Response,GO:0002312,RNF8
B Cell Activation Involved in Immune Response,GO:0002312,EXOSC6
B Cell Activation Involved in Immune Response,GO:0002312,CD19
B Cell Activation Involved in Immune Response,GO:0002312,IFNB1
B Cell Activation Involved in Immune Response,GO:0002312,EXOSC3
B Cell Activation Involved in Immune Response,GO:0002312,IFNA21
B Cell Chemotaxis,GO:0035754,HSD3B7
B Cell Chemotaxis,GO:0035754,CXCL13
B Cell Chemotaxis,GO:0035754,CLSTN1
B Cell Chemotaxis,GO:0035754,CYP7B1
B Cell Chemotaxis,GO:0035754,GAS6
B Cell Differentiation,GO:0030183,IL11
B Cell Differentiation,GO:0030183,PTPN2
B Cell Differentiation,GO:0030183,IL10
B Cell Differentiation,GO:0030183,ITGA4
B Cell Differentiation,GO:0030183,NFAM1
B Cell Differentiation,GO:0030183,IRF2BP2
B Cell Differentiation,GO:0030183,PAX5
B Cell Differentiation,GO:0030183,MSH2
B Cell Differentiation,GO:0030183,VCAM1
B Cell Differentiation,GO:0030183,IL4
B Cell Differentiation,GO:0030183,PTPRC
B Cell Differentiation,GO:0030183,CLCF1
B Cell Differentiation,GO:0030183,RABL3
B Cell Differentiation,GO:0030183,MS4A1
B Cell Differentiation,GO:0030183,TOP2B
B Cell Differentiation,GO:0030183,GPS2
B Cell Differentiation,GO:0030183,AQP8
B Cell Differentiation,GO:0030183,PIK3R3
B Cell Differentiation,GO:0030183,PIK3R2
B Cell Differentiation,GO:0030183,PTPRJ
B Cell Differentiation,GO:0030183,DCAF1
B Cell Differentiation,GO:0030183,FLT3LG
B Cell Differentiation,GO:0030183,SLC39A7
B Cell Differentiation,GO:0030183,BLNK
B Cell Differentiation,GO:0030183,DNAJB9
B Cell Differentiation,GO:0030183,NHEJ1
B Cell Differentiation,GO:0030183,FNIP1
B Cell Differentiation,GO:0030183,AICDA
B Cell Differentiation,GO:0030183,TPD52
B Cell Differentiation,GO:0030183,ZBTB7A
B Cell Differentiation,GO:0030183,CR2
B Cell Differentiation,GO:0030183,TCF7L1
B Cell Differentiation,GO:0030183,SYVN1
B Cell Differentiation,GO:0030183,KLF6
B Cell Differentiation,GO:0030183,KIT
B Cell Differentiation,GO:0030183,PIK3R1
B Cell Differentiation,GO:0030183,SLC25A5
B Cell Differentiation,GO:0030183,HDAC5
B Cell Differentiation,GO:0030183,ITGB1
B Cell Differentiation,GO:0030183,HDAC4
B Cell Differentiation,GO:0030183,FLT3
B Cell Differentiation,GO:0030183,CEBPG
B Cell Differentiation,GO:0030183,CLSTN1
B Cell Differentiation,GO:0030183,HDAC9
B Cell Differentiation,GO:0030183,CD79B
B Cell Differentiation,GO:0030183,CD79A
B Cell Differentiation,GO:0030183,LYL1
B Cell Differentiation,GO:0030183,ADGRG3
B Cell Differentiation,GO:0030183,HHEX
B Cell Differentiation,GO:0030183,PLCG2
B Cell Differentiation,GO:0030183,JAK3
B Cell Differentiation,GO:0030183,RAG1
B Cell Differentiation,GO:0030183,RAG2
B Cell Homeostasis,GO:0001782,DOCK11
B Cell Homeostasis,GO:0001782,LYN
B Cell Homeostasis,GO:0001782,DOCK10
B Cell Homeostasis,GO:0001782,MEF2C
